Data,Est.class,Peak,AR,Dimming
2015-7-2,C2,15:32,AR2376,10
2015-7-3,C7,03:08,AR2378,19
2015-7-3,C2,05:58,AR2378,43
2015-7-3,C3,09:22,AR2378,17
2015-7-3,C1,11:28,AR2378,13
2015-7-3,M1,12:52,AR2378,6
2015-7-3,C2,13:04,AR2378,11
2015-7-6,C6,09:10,AR2381,63
2015-7-6,C3,11:44,AR2381,29
2015-7-6,C2,17:12,AR2381,16
2015-7-6,C9,20:48,AR2381,24
2015-7-7,C2,04:26,AR2381,23
2015-7-24,C2,14:46,,9
2015-7-24,C2,17:58,,7
2015-8-1,C1,20:08,AR2390,8
2015-8-6,C2,19:30,AR2396,16
2015-8-7,C4,04:04,AR2396,28
2015-8-7,C1,14:56,AR2396,22
2015-8-7,C2,17:22,AR2396,31
2015-8-7,C1,18:18,AR2394,5
2015-8-7,C6,19:46,AR2396,41
2015-8-9,C3,08:08,AR2396,35
2015-8-14,C1,01:06,AR2401,30
2015-8-14,C1,02:02,AR2401,5
2015-8-14,C1,03:06,AR2401,8
2015-8-15,C2,12:42,AR2401,20
2015-8-20,C4,05:32,AR2403,50
2015-8-20,C1,08:10,AR2403,6
2015-8-21,M1,02:34,AR2403,50
2015-8-21,M1,09:58,AR2403,51
2015-8-21,M1,20:40,AR2403,64
2015-8-21,C2,21:54,AR2403,23
2015-8-22,M1,06:54,AR2403,27
2015-8-22,C5,09:32,AR2403,45
2015-8-22,C2,10:28,AR2403,15
2015-8-22,C3,11:42,AR2403,17
2015-8-22,M1,13:24,AR2403,23
2015-8-22,C2,14:34,AR2403,14
2015-8-22,C1,19:00,AR2403,19
2015-8-22,M2,21:26,AR2403,67
2015-8-22,C2,23:34,AR2403,31
2015-8-23,C1,09:02,AR2403,7
2015-8-23,C2,19:10,AR2403,16
2015-8-24,C1,06:16,AR2403,7
2015-8-24,C2,08:10,AR2403,20
2015-8-24,C2,15:16,AR2403,7
2015-8-24,C5,17:48,AR2403,4
2015-8-25,C2,02:44,AR2403,6
2015-8-25,C3,06:34,AR2403,13
2015-8-25,C1,08:04,AR2403,5
2015-8-25,C1,12:02,AR2403,4
2015-8-25,C1,19:30,AR2403,6
2015-8-25,C2,23:58,AR2403,13
2015-8-26,C5,13:58,AR2403,41
2015-8-26,C1,15:10,AR2403,43
2015-8-27,C1,00:12,AR2403,18
2015-8-27,M1,05:46,AR2403,53
2015-8-28,C5,03:06,AR2403,20
2015-8-28,C4,06:32,AR2403,5
2015-8-28,C2,08:30,AR2403,16
2015-8-28,C3,11:50,AR2403,27
2015-8-28,M1,13:26,AR2403,33
2015-8-28,C1,17:40,AR2403,6
2015-8-28,C8,19:06,AR2403,22
2015-8-28,C3,19:42,AR2403,23
2015-8-28,C4,23:56,AR2403,14
2015-8-30,M1,03:56,,85
2015-8-31,C2,05:48,,31
2015-9-3,C1,11:42,,11
2015-9-11,C1,21:40,AR2414,7
2015-9-16,C2,02:26,AR2415,13
2015-9-16,C2,15:30,AR2415,13
2015-9-16,C3,19:22,AR2415,21
2015-9-17,C2,01:46,AR2415,14
2015-9-17,C6,03:08,AR2415,25
2015-9-17,C8,09:44,AR2415,23
2015-9-17,C2,18:18,AR2415,26
2015-9-17,C3,19:56,AR2415,8
2015-9-17,C9,21:16,AR2415,18
2015-9-17,C2,23:02,AR2415,6
2015-9-18,C1,11:44,AR2415,12
2015-9-19,C1,21:50,AR2419,9
2015-9-20,M1,05:36,,38
2015-9-20,M2,18:08,AR2415,86
2015-9-21,C2,00:26,AR2420,16
2015-9-21,C3,02:08,AR2420,7
2015-9-21,C3,05:20,AR2420,17
2015-9-23,C2,07:34,,6
2015-9-23,C1,19:00,AR2422,6
2015-9-24,C2,23:50,AR2418,7
2015-9-24,C3,00:06,AR2421,19
2015-9-26,C1,01:32,AR2422,6
2015-9-27,C1,06:06,AR2422,8
2015-9-27,C1,08:02,AR2422,14
2015-9-27,C4,10:44,AR2423,14
2015-9-27,C8,10:44,AR2422,14
2015-9-27,C1,13:00,AR2422,9
2015-9-27,C1,13:50,AR2422,8
2015-9-27,C3,15:40,AR2422,15
2015-9-27,C2,16:52,AR2422,14
2015-9-27,C2,17:50,AR2422,7
2015-9-27,C2,18:58,AR2423,28
2015-9-27,C4,20:00,AR2422,16
2015-9-27,C6,21:02,AR2422,15
2015-9-27,C2,21:14,AR2423,53
2015-9-27,C3,23:24,AR2423,38
2015-9-28,C1,00:22,AR2422,11
2015-9-28,C1,01:00,AR2423,16
2015-9-28,M1,03:58,AR2423,77
2015-9-28,C5,07:44,AR2422,46
2015-9-28,C1,09:04,AR2423,18
2015-9-28,C4,11:32,AR2422,33
2015-9-28,C2,12:00,AR2423,31
2015-9-28,C4,13:42,AR2423,15
2015-9-28,C6,13:46,AR2422,51
2015-9-28,C4,14:36,AR2422,19
2015-9-28,C2,14:38,AR2423,50
2015-9-28,M3,15:02,AR2422,37
2015-9-28,C2,16:12,AR2422,9
2015-9-28,C4,20:36,,40
2015-9-28,C1,20:50,AR2422,15
2015-9-28,C2,21:50,,24
2015-9-29,C1,00:54,AR2422,8
2015-9-29,M1,03:48,,60
2015-9-29,C2,04:22,AR2422,28
2015-9-29,C2,05:12,AR2422,13
2015-9-29,M1,05:20,,64
2015-9-29,C9,08:08,AR2422,106
2015-9-29,C4,08:56,,102
2015-9-29,C1,09:20,AR2422,7
2015-9-29,C2,10:32,,28
2015-9-29,C4,11:16,AR2422,24
2015-9-29,C2,13:22,AR2422,20
2015-9-29,C3,17:56,,107
2015-9-29,C5,19:26,AR2422,6
2015-9-29,C2,23:08,AR2422,17
2015-9-30,C3,00:34,,38
2015-9-30,C2,03:02,AR2422,21
2015-9-30,C1,05:16,AR2422,26
2015-9-30,C3,07:00,AR2422,38
2015-9-30,C1,10:24,AR2422,12
2015-9-30,M1,11:10,AR2422,24
2015-9-30,C1,11:40,AR2422,5
2015-9-30,C2,13:20,AR2422,11
2015-10-1,C3,02:16,AR2422,27
2015-10-1,C2,08:40,AR2422,31
2015-10-1,C6,09:50,AR2422,39
2015-10-1,M4,13:12,AR2422,28
2015-10-1,C6,13:38,AR2422,27
2015-10-1,C3,21:42,AR2422,50
2015-10-1,M2,00:14,AR2422,32
2015-10-2,C7,00:40,AR2422,28
2015-10-2,C1,04:28,AR2422,15
2015-10-2,C7,07:20,AR2422,42
2015-10-2,C4,07:52,AR2422,24
2015-10-2,C4,08:40,,35
2015-10-2,C8,12:28,,55
2015-10-2,C4,13:42,,35
2015-10-2,C8,15:34,,25
2015-10-2,M1,17:22,,31
2015-10-2,C4,18:02,,15
2015-10-2,C2,19:06,,23
2015-10-3,C2,00:22,,11
2015-10-3,C2,06:36,,33
2015-10-3,C1,10:40,,10
2015-10-3,C2,11:46,,10
2015-10-3,C1,13:14,,9
2015-10-3,C1,18:16,,7
2015-10-4,C6,03:00,,29
2015-10-13,C5,14:14,,7
2015-10-14,C2,13:42,AR2434,14
2015-10-15,C1,10:52,AR2434,4
2015-10-15,C2,13:52,AR2434,5
2015-10-15,C1,16:20,AR2434,5
2015-10-15,C3,18:40,AR2434,8
2015-10-15,C2,19:58,AR2434,12
2015-10-15,C2,21:46,AR2434,11
2015-10-15,C5,23:28,,26
2015-10-15,C9,23:34,AR2434,9
2015-10-16,M1,06:18,AR2434,11
2015-10-16,C2,09:06,AR2434,5
2015-10-16,C2,10:22,AR2434,7
2015-10-16,C2,13:16,,17
2015-10-16,C2,13:28,,6
2015-10-16,C3,13:44,AR2434,7
2015-10-17,C2,01:54,,26
2015-10-17,C2,04:18,,32
2015-10-17,C1,06:32,AR2434,4
2015-10-17,C3,12:38,AR2434,17
2015-10-17,C1,14:38,,18
2015-10-17,C1,15:48,,18
2015-10-17,C7,18:58,,22
2015-10-17,M1,20:26,,13
2015-10-17,M2,20:46,,18
2015-10-17,C3,21:24,,19
2015-10-17,C3,22:02,,15
2015-10-17,C5,23:42,,24
2015-10-19,C1,13:44,AR2434,5
2015-10-21,C2,00:22,AR2436,6
2015-10-21,C1,02:12,AR2436,6
2015-10-21,C3,04:36,AR2436,4
2015-10-21,C2,05:40,AR2436,8
2015-10-21,C1,12:04,AR2436,11
2015-10-21,C6,18:00,AR2436,8
2015-10-24,C1,04:30,AR2434,6
2015-10-26,C1,10:34,AR2437,9
2015-10-29,C1,15:10,,10
2015-10-30,C2,01:16,AR2443,33
2015-10-30,C4,04:30,AR2443,35
2015-10-30,C3,05:08,AR2443,23
2015-10-30,C3,07:20,AR2443,25
2015-10-30,C2,08:34,,20
2015-10-30,C2,08:54,AR2443,28
2015-10-30,C4,10:22,AR2443,29
2015-10-30,C1,11:54,AR2443,30
2015-10-30,C1,11:58,,13
2015-10-30,C2,13:06,,15
2015-10-30,C4,14:32,AR2443,76
2015-10-30,C3,15:14,,29
2015-10-30,C3,15:42,,19
2015-10-30,C3,17:00,AR2443,41
2015-10-30,C7,20:30,AR2443,66
2015-10-31,C1,00:30,AR2443,6
2015-10-31,C1,10:26,AR2443,6
2015-10-31,C1,15:02,AR2443,15
2015-10-31,C6,19:12,AR2443,101
2015-10-31,C2,21:24,AR2443,18
2015-10-31,C2,23:24,AR2443,26
2015-11-1,C2,00:04,AR2443,9
2015-11-1,C1,00:46,AR2443,34
2015-11-1,C2,03:48,AR2443,14
2015-11-1,C4,16:50,AR2443,20
2015-11-1,C7,18:10,AR2443,39
2015-11-1,C4,20:28,AR2443,18
2015-11-1,C3,23:12,AR2443,45
2015-11-1,C1,23:18,AR2442,7
2015-11-2,C5,01:08,AR2445,25
2015-11-2,C1,05:16,AR2445,10
2015-11-2,C2,06:40,AR2445,14
2015-11-2,C6,10:18,AR2445,30
2015-11-2,C1,13:50,AR2445,24
2015-11-2,C3,15:10,AR2445,14
2015-11-3,C4,17:02,AR2445,9
2015-11-3,C3,19:22,AR2443,32
2015-11-4,C1,00:34,AR2445,6
2015-11-4,M3,03:28,AR2445,7
2015-11-4,C4,09:04,AR2445,6
2015-11-4,M3,12:04,AR2445,16
2015-11-4,M2,13:58,AR2443,64
2015-11-6,C1,14:48,,13
2015-11-6,C3,18:16,,21
2015-11-6,C1,23:18,,18
2015-11-7,C2,00:22,AR2448,7
2015-11-7,C2,05:36,AR2449,17
2015-11-7,C1,23:22,AR2449,16
2015-11-9,M3,13:18,AR2449,78
2015-11-10,C4,14:20,,21
2015-11-10,C2,16:56,,15
2015-11-21,C1,02:16,AR2457,4
2015-11-21,C3,14:00,AR2454,30
2015-11-21,C1,17:48,AR2454,17
2015-11-22,C3,02:14,AR2454,34
2015-11-22,C6,05:40,AR2454,10
2015-11-22,C1,10:26,AR2457,10
2015-11-22,C2,22:48,AR2454,5
2015-11-23,C1,00:50,AR2454,4
2015-11-23,M1,02:44,AR2454,35
2015-11-25,C2,08:28,,16
2015-12-1,C4,08:12,AR2458,15
2015-12-2,C3,04:56,AR2458,31
2015-12-3,C2,06:34,AR2458,18
2015-12-4,C6,17:12,AR2462,36
2015-12-5,C2,15:24,,11
2015-12-5,C2,16:28,AR2463,11
2015-12-8,C4,19:20,AR2464,17
2015-12-8,C4,23:00,AR2464,13
2015-12-9,C1,03:46,AR2466,10
2015-12-10,C4,07:54,,15
2015-12-11,C6,17:20,AR2465,32
2015-12-12,C1,03:20,,8
2015-12-12,C3,05:40,,44
2015-12-12,C1,11:52,,9
2015-12-12,C6,13:54,,24
2015-12-12,C2,18:22,,33
2015-12-13,C5,10:44,AR2468,70
2015-12-16,C7,09:10,AR2468,38
2015-12-17,C2,12:42,AR2470,15
2015-12-18,C3,05:18,AR2470,11
2015-12-19,C2,02:06,AR2468,6
2015-12-19,C2,22:56,,45
2015-12-20,C2,05:24,,33
2015-12-20,C1,11:42,,10
2015-12-20,C1,12:58,,21
2015-12-20,C2,19:48,AR2468,35
2015-12-20,C2,21:58,,17
2015-12-20,C4,00:00,,53
2015-12-21,M1,01:08,,40
2015-12-21,C1,03:20,,6
2015-12-21,C2,05:02,,10
2015-12-21,C7,05:42,,13
2015-12-21,C1,08:32,,7
2015-12-21,C6,10:30,,19
2015-12-21,C5,11:08,,22
2015-12-21,C1,14:32,,20
2015-12-21,C6,18:34,,26
2015-12-22,C2,00:22,,32
2015-12-22,C2,00:58,AR2472,16
2015-12-22,M2,03:40,AR2473,49
2015-12-22,C5,13:44,AR2472,32
2015-12-22,C3,14:44,AR2473,16
2015-12-23,M5,00:46,AR2473,67
2015-12-23,C6,04:34,AR2472,33
2015-12-24,C7,02:18,AR2473,92
2015-12-24,C3,06:00,AR2473,84
2015-12-24,C2,06:24,AR2472,47
2015-12-25,C4,17:40,AR2472,25
2015-12-25,C2,23:04,AR2473,22
2015-12-26,C4,05:12,AR2473,30
2015-12-26,C3,15:28,AR2473,45
2015-12-28,M2,13:04,AR2473,94
2015-12-28,C3,15:48,AR2473,23
2015-12-28,C1,17:02,AR2473,3
2015-12-28,C2,22:52,AR2473,4
2015-12-29,C4,10:36,AR2473,31
2015-12-29,C2,18:08,AR2473,12
2015-12-29,C2,20:32,AR2473,10
2015-12-30,C3,22:46,AR2473,5
2015-12-31,C1,17:28,AR2473,3
2016-1-1,C1,06:40,AR2473,7
2016-1-1,C2,09:52,AR2473,12
2016-1-1,C1,22:32,AR2473,8
2016-1-1,M2,00:22,,93
2016-1-15,C2,02:40,AR2480,3
2016-1-15,C1,15:26,AR2480,4
2016-1-21,C2,01:50,AR2487,11
2016-1-21,C1,05:48,AR2488,9
2016-1-21,C2,13:58,AR2487,24
2016-1-28,C4,05:26,AR2488,11
2016-1-28,C2,07:04,AR2488,12
2016-1-28,C7,12:08,AR2488,18
2016-1-28,C3,22:00,AR2488,11
2016-1-29,C2,04:32,AR2488,10
2016-1-29,C3,08:22,AR2488,13
2016-1-29,C1,16:46,AR2488,12
2016-2-4,C1,12:24,AR2491,4
2016-2-4,C1,14:44,,9
2016-2-4,C1,16:50,,6
2016-2-4,C6,18:24,,11
2016-2-5,C2,00:58,AR2494,18
2016-2-5,C3,07:28,AR2494,11
2016-2-7,C1,04:48,AR2497,7
2016-2-7,C2,12:04,AR2497,12
2016-2-11,C2,16:58,AR2497,24
2016-2-11,C9,21:12,AR2497,57
2016-2-12,C1,06:40,AR2492,16
2016-2-12,C5,10:52,AR2497,14
2016-2-12,C6,17:24,AR2497,11
2016-2-12,C4,22:40,AR2497,6
2016-2-13,C1,10:12,AR2497,5
2016-2-13,M2,15:26,AR2497,12
2016-2-13,C3,21:08,AR2497,14
2016-2-14,C3,04:46,AR2497,17
2016-2-14,C5,10:28,AR2497,13
2016-2-14,M1,19:28,AR2497,12
2016-2-14,C2,21:22,AR2497,16
2016-2-15,C4,04:22,AR2497,13
2016-2-15,C1,05:36,AR2497,14
2016-2-15,C6,08:44,AR2497,35
2016-2-15,C2,10:10,AR2497,32
2016-2-15,C5,11:04,AR2497,37
2016-2-15,C1,13:36,AR2497,46
2016-2-15,C4,15:06,AR2497,38
2016-2-15,C2,18:02,AR2497,39
2016-2-15,C1,20:10,AR2497,22
2016-2-15,C3,21:44,AR2497,24
2016-2-16,C2,02:00,AR2497,19
2016-2-16,C2,06:48,AR2497,13
2016-2-16,C2,13:54,AR2497,17
2016-2-16,C2,15:38,AR2497,60
2016-2-16,C2,18:52,AR2497,14
2016-2-17,C1,02:50,AR2497,9
2016-2-17,C7,05:04,,37
2016-2-17,C1,05:52,,13
2016-2-17,C1,06:24,AR2497,5
2016-2-17,C2,10:06,,11
2016-2-17,C1,17:54,AR2502,10
2016-2-17,C2,18:18,,12
2016-2-17,C5,20:36,,33
2016-2-18,C1,21:16,AR2501,5
2016-2-19,C3,23:16,,17
2016-2-24,C2,12:30,,5
2016-2-26,C1,09:58,AR2506,9
2016-2-27,C2,05:58,AR2506,12
2016-3-9,C1,03:06,,16
2016-3-9,C3,12:52,,25
2016-3-15,C1,09:30,AR2521,4
2016-3-16,C2,06:48,,15
2016-3-20,C2,00:52,,16
2016-3-20,C4,01:36,,16
2016-3-28,C2,02:32,AR2524,7
2016-4-7,C1,11:20,,17
2016-4-9,C1,22:56,AR2529,9
2016-4-13,C2,23:52,AR2529,9
2016-4-14,C1,13:36,AR2529,9
2016-4-15,C3,14:34,AR2529,20
2016-4-16,C4,20:02,AR2529,21
2016-4-18,M8,00:34,AR2529,34
2016-4-28,C1,06:04,AR2535,4
2016-4-28,C2,08:54,AR2535,4
2016-4-28,C1,12:54,AR2535,3
2016-5-1,C1,09:26,AR2539,9
2016-5-1,C3,23:42,AR2539,13
2016-5-2,C4,08:44,AR2540,10
2016-5-4,C2,13:54,AR2535,16
2016-5-7,C2,17:22,AR2541,12
2016-5-14,C7,11:36,AR2543,6
2016-5-14,C2,15:20,AR2543,6
2016-5-15,C2,04:08,AR2543,11
2016-5-15,C3,04:10,AR2544,13
2016-5-15,C2,08:28,AR2543,10
2016-5-16,C2,15:28,AR2544,4
2016-5-21,C1,14:04,AR2546,6
2016-5-30,C1,07:40,,8
2016-6-9,C1,12:36,AR2552,13
2016-6-9,C1,15:16,AR2552,7
2016-6-11,C4,22:34,,49
2016-6-12,C1,20:46,,13
2016-6-13,C2,06:06,,35
2016-6-19,C2,12:02,,19
2016-6-20,C1,03:04,AR2558,10
2016-7-7,C8,08:04,,17
2016-7-8,C2,01:06,,13
2016-7-9,C2,16:10,AR2564,11
2016-7-10,C4,01:00,AR2564,9
2016-7-16,C1,05:48,AR2567,16
2016-7-16,C2,07:06,AR2567,13
2016-7-17,C7,23:44,AR2567,71
2016-7-18,C4,08:28,AR2567,17
2016-7-19,C1,14:18,AR2565,10
2016-7-20,C4,03:24,AR2567,26
2016-7-20,C2,03:38,AR2565,22
2016-7-20,C4,22:22,AR2567,35
2016-7-20,C3,23:54,AR2567,16
2016-7-21,C9,00:50,AR2567,23
2016-7-21,C9,01:52,AR2567,43
2016-7-21,C4,11:22,AR2567,10
2016-7-21,C5,12:58,AR2565,19
2016-7-21,C1,13:36,AR2567,4
2016-7-21,C4,22:48,AR2567,14
2016-7-22,C6,06:58,AR2565,17
2016-7-22,C2,20:24,AR2567,12
2016-7-23,M7,02:22,AR2565,37
2016-7-23,M7,05:24,AR2565,44
2016-7-23,C1,13:02,AR2565,10
2016-7-23,C2,18:00,,16
2016-7-24,C1,01:16,,5
2016-7-24,M1,06:36,,30
2016-7-24,C1,08:06,,12
2016-7-24,C5,14:12,,81
2016-7-24,C1,16:02,,18
2016-7-24,M1,18:10,,55
2016-8-11,C2,16:50,AR2574,13
2016-8-29,C2,03:54,AR2583,50
2016-8-30,C2,14:34,,20
2016-9-21,C2,11:54,AR2595,12
2016-9-22,C2,05:56,,41
2016-9-22,C2,19:32,,40
2016-9-25,C1,19:18,AR2597,8
2016-10-17,C5,00:46,,42
2016-11-29,C2,12:14,,20
2016-11-29,C7,17:24,,46
2016-11-29,C7,23:40,,35
2016-11-30,C2,01:20,AR2615,15
2016-11-30,C2,02:22,AR2615,11
2016-12-4,C2,18:02,AR2615,16
2016-12-10,C5,17:22,,30
2017-1-12,C5,16:28,,32
2017-1-21,C3,07:28,AR2628,14
2017-1-21,C1,10:26,AR2628,34
2017-1-21,C3,11:10,AR2628,10
2017-1-28,C3,21:14,,17
2017-2-22,C5,13:28,AR2638,24
2017-3-27,C2,11:18,,13
2017-3-27,C1,17:16,,13
2017-3-27,C5,18:22,,12
2017-3-28,C1,03:26,AR2645,3
2017-3-28,C3,05:00,AR2645,11
2017-4-1,C3,20:06,AR2644,30
2017-4-1,M3,22:00,AR2644,39
2017-4-1,C4,23:04,AR2645,3
2017-4-2,C3,02:48,AR2645,3
2017-4-2,C1,03:24,AR2644,38
2017-4-2,M6,08:06,AR2644,61
2017-4-2,C1,11:06,AR2644,19
2017-4-2,M2,13:06,AR2644,59
2017-4-2,C3,15:24,AR2644,37
2017-4-2,C2,16:30,AR2644,16
2017-4-2,M1,19:00,AR2644,64
2017-4-2,M4,20:36,AR2644,19
2017-4-2,C2,21:12,AR2644,64
2017-4-3,C7,01:10,AR2644,20
2017-4-3,C4,05:36,AR2644,70
2017-4-3,C3,07:04,AR2644,49
2017-4-3,C1,08:16,AR2645,4
2017-4-3,C1,10:36,AR2644,25
2017-4-3,C2,11:24,AR2644,11
2017-4-3,M6,14:32,AR2644,171
2017-4-3,C2,19:20,,24
2017-4-3,C3,20:18,,30
2017-4-3,C2,23:04,,49
2017-4-4,C3,07:18,,52
2017-4-4,C2,09:56,AR2644,9
2017-4-4,C1,21:38,AR2645,7
2017-4-4,C3,23:46,AR2645,8
2017-4-5,C1,09:40,AR2645,5
2017-4-7,C1,00:30,AR2645,8
2017-4-7,C2,19:50,,5
2017-4-17,C1,02:48,,15
2017-4-18,C3,09:44,,17
2017-4-18,C3,20:10,,3
2017-5-28,C2,19:32,AR2659,22
2017-5-31,C1,21:10,,14
2017-5-31,C1,23:18,,14
2017-6-1,C3,01:52,,17
2017-6-1,C2,07:54,,60
2017-6-1,C2,18:24,AR2661,21
2017-6-1,C1,20:30,AR2661,7
2017-6-1,C3,23:02,AR2661,68
2017-6-2,C1,12:26,AR2661,10
2017-6-2,C5,18:00,AR2661,12
2017-6-3,C2,10:00,AR2661,10
2017-6-3,C2,14:58,AR2661,8
2017-6-3,C2,19:36,AR2661,12
2017-6-5,C3,05:34,AR2661,19
2017-6-5,C1,10:04,,17
2017-6-7,C1,10:40,,20
2017-7-3,C2,16:38,,24
2017-7-8,C2,23:58,AR2665,5
2017-7-9,C7,03:38,AR2665,27
2017-7-9,C1,06:36,AR2665,11
2017-7-9,C3,09:14,AR2665,28
2017-7-9,C4,12:28,AR2665,24
2017-7-13,C6,20:10,,12
2017-7-13,C3,23:44,,9
2017-7-14,M2,02:34,AR2665,137
2017-7-14,C1,07:34,,5
2017-7-15,C5,19:42,AR2665,13
2017-7-16,C1,02:56,AR2665,45
2017-7-18,C2,00:42,,21
2017-7-18,C1,08:34,,12
2017-7-19,C1,00:16,,10
2017-8-14,C1,21:08,,8
2017-8-14,C3,22:14,,29
2017-8-18,C2,20:26,,31
2017-8-18,C2,21:06,AR2671,4
2017-8-19,C2,01:54,,22
2017-8-19,C2,05:02,,58
2017-8-19,C1,15:52,,11
2017-8-19,C5,22:00,AR2671,25
2017-8-20,C6,01:58,,37
2017-8-20,C1,04:46,AR2671,11
2017-8-20,C8,19:42,,45
2017-8-21,C3,03:22,AR2672,20
2017-8-21,C2,18:00,AR2672,9
2017-8-22,C1,17:52,AR2671,4
2017-8-23,C3,13:50,AR2672,20
2017-8-24,C3,00:40,AR2671,14
2017-8-27,C2,15:18,,10
2017-8-29,C1,03:12,,11
2017-8-30,C3,18:50,AR2674,12
2017-8-30,C1,23:14,AR2674,10
2017-9-1,C1,15:40,AR2674,17
2017-9-1,C1,17:18,AR2674,8
2017-9-2,C8,15:48,,35
2017-9-4,C8,06:08,AR2673,15
2017-9-4,C1,09:10,AR2673,60
2017-9-4,C5,12:42,AR2673,37
2017-9-4,C3,13:10,AR2673,42
2017-9-4,C1,14:50,AR2673,10
2017-9-4,M2,15:32,AR2673,17
2017-9-4,C2,16:48,AR2673,18
2017-9-4,M5,20:34,AR2673,144
2017-9-4,M2,22:18,AR2673,57
2017-9-5,C7,00:42,AR2673,29
2017-9-5,M4,01:10,AR2673,55
2017-9-5,M2,04:56,AR2673,96
2017-9-5,C3,10:20,AR2673,91
2017-9-5,C5,13:48,AR2673,81
2017-9-5,M2,17:46,AR2673,79
2017-9-6,M5,09:14,AR2673,88
2017-9-6,X4,12:06,AR2673,21
2017-9-6,X2,12:58,AR2673,99
2017-9-6,M1,16:08,AR2673,46
2017-9-6,C6,19:36,AR2673,147
2017-9-6,C3,23:40,AR2673,59
2017-9-7,C5,05:04,AR2673,21
2017-9-7,C1,07:34,AR2673,8
2017-9-7,C3,10:00,AR2673,11
2017-9-7,M2,10:18,AR2673,6
2017-9-7,C2,12:24,AR2673,38
2017-9-7,M5,14:40,AR2673,62
2017-9-7,C4,16:30,AR2673,23
2017-9-7,C1,17:20,AR2673,11
2017-9-7,C4,18:32,AR2673,17
2017-9-7,C3,18:46,AR2673,70
2017-9-7,C4,21:38,AR2673,21
2017-9-7,C1,22:04,AR2673,15
2017-9-7,C1,23:02,AR2673,21
2017-9-7,M3,00:14,AR2673,41
2017-9-8,C1,01:42,AR2673,5
2017-9-8,C3,02:28,AR2673,16
2017-9-8,C5,03:44,AR2673,6
2017-9-8,C4,05:52,AR2673,22
2017-9-8,M4,08:02,AR2673,9
2017-9-8,M2,08:26,AR2673,27
2017-9-8,M1,16:04,AR2673,46
2017-9-8,C9,23:58,AR2673,22
2017-9-9,C6,04:48,AR2673,71
2017-9-9,M2,12:00,AR2673,56
2017-9-9,C2,21:20,,21
2017-9-9,C8,23:56,,75
2017-9-10,C4,03:16,,33
2017-9-10,C1,09:18,,24
2017-9-10,X3,16:30,,330
2017-9-12,C3,07:32,AR2680,9
2017-9-12,C2,19:24,AR2680,8
2017-9-26,C1,02:38,AR2683,4
2017-10-5,C1,13:46,AR2683,9
2017-10-20,C8,23:36,,32
2018-1-22,C1,03:04,,20
2018-2-4,C1,20:28,,8
2018-2-7,C5,13:52,AR2699,30
2018-2-7,C2,14:42,AR2699,10
2018-2-10,C3,13:28,AR2699,24
2018-3-2,C2,11:10,AR2700,8
2018-3-30,C4,08:06,AR2703,7
2018-3-31,C1,09:14,AR2703,9
2018-5-23,C2,18:28,,23
2018-5-28,C1,17:16,AR2712,5
2018-6-6,C1,11:04,,8
2019-1-6,C2,10:54,AR2732,13
2019-1-26,C3,13:24,AR2733,20
2019-1-29,C2,10:38,AR2733,8
2019-1-29,C2,21:44,AR2733,17
2019-1-30,C5,06:16,,10
2019-3-8,C2,03:38,AR2734,26
2019-3-20,C4,11:22,,29
2019-3-21,C1,03:16,AR2736,8
2019-3-21,C1,14:46,AR2736,3
2019-3-21,C2,17:38,AR2736,21
2019-3-22,C2,00:36,AR2736,5
2019-3-22,C3,05:16,AR2736,17
2019-3-22,C2,08:02,AR2736,6
2019-3-22,C1,20:32,AR2736,14
2019-3-22,C1,21:22,AR2736,21
2019-5-3,C1,23:34,,18
2019-5-4,C2,22:48,AR2740,20
2019-5-6,C9,05:12,AR2740,4
2019-5-6,C2,07:44,AR2740,16
2019-5-6,C1,08:50,AR2740,6
2019-5-6,C3,13:56,AR2740,7
2019-5-9,C5,05:54,AR2740,9
2019-5-15,C2,19:26,AR2741,4
2020-10-27,C1,06:18,AR2778,13
2020-10-29,C2,11:56,AR2779,20
2020-11-1,C2,17:40,,14
2020-11-1,C1,19:22,,19
2020-11-4,C1,17:16,AR2781,29
2020-11-5,C4,00:30,AR2781,24
2020-11-5,C1,12:30,AR2781,13
2020-11-5,C2,00:12,AR2781,48
2020-11-6,C1,15:24,AR2781,11
2020-11-7,C1,06:18,AR2781,10
2020-11-8,C1,01:16,AR2781,12
2020-11-8,C2,05:22,AR2781,10
2020-11-11,C2,19:22,,43
2020-11-12,C1,02:30,AR2782,11
2020-11-12,C2,04:16,AR2782,15
2020-11-20,C1,17:06,AR2783,12
2020-11-22,C2,17:34,,15
2020-11-23,C4,23:48,AR2785,48
2020-11-25,C2,04:08,AR2786,32
2020-11-26,C1,12:54,AR2786,22
2020-11-26,C2,21:30,,42
2020-11-28,C1,13:38,AR2786,11
2020-11-28,C2,23:26,AR2786,25
2020-11-29,M2,13:28,,139
2020-12-1,C2,04:30,,12
2020-12-3,C1,02:00,AR2786,9
2020-12-7,C6,16:48,AR2790,78
2020-12-14,C4,14:42,AR2792,33
2021-2-27,C3,18:02,AR2804,8
2021-2-28,C4,06:48,AR2804,7
2021-3-9,C2,12:38,,15
2021-4-19,C8,23:48,AR2816,57
2021-4-20,C2,12:22,AR2817,36
2021-4-22,C3,04:34,AR2816,58
2021-4-22,C2,09:40,,76
2021-4-22,C2,12:34,,34
